id,subscription_id,event_type,timestamp,data
160,sub_043,DECISION_MADE,2026-09-01T08:33:46+00:00,"{""action"": ""PAYDAY_RETRY"", ""timing_days"": 3, ""channel"": ""upi"", ""rationale"": ""LLM unavailable. Defaulting to payday retry.""}"
161,sub_043,POLICY_VALIDATED,2026-09-01T08:33:46+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYDAY_RETRY""}"
162,sub_043,ACTION_EXECUTED,2026-09-01T08:33:46+00:00,"{""action_taken"": ""PAYDAY_RETRY"", ""simulated"": true, ""outcome_probability"": 0.427}"
163,sub_043,OUTCOME_RECORDED,2026-09-01T08:33:46+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.427}"
164,sub_044,STOPPING_RULE_FIRED,2026-09-01T08:33:46+00:00,"{""rule"": ""rule_at_risk_cap"", ""disposition"": ""STOPPED"", ""reason"": ""At-risk tier cap: attempt_count=2 >= 2. Preventing over-contact.""}"
165,sub_045,STOPPING_RULE_FIRED,2026-09-01T08:33:46+00:00,"{""disposition"": ""clear""}"
166,sub_045,DECISION_MADE,2026-09-01T08:33:46+00:00,"{""action"": ""PAYMENT_LINK"", ""timing_days"": 1, ""channel"": ""email"", ""rationale"": ""LLM unavailable. Sending payment link for expired card.""}"
167,sub_045,POLICY_VALIDATED,2026-09-01T08:33:46+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYMENT_LINK""}"
168,sub_045,ACTION_EXECUTED,2026-09-01T08:33:46+00:00,"{""action_taken"": ""PAYMENT_LINK"", ""simulated"": true, ""outcome_probability"": 0.385}"
169,sub_045,OUTCOME_RECORDED,2026-09-01T08:33:46+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.385}"
170,sub_046,STOPPING_RULE_FIRED,2026-09-01T08:33:46+00:00,"{""disposition"": ""clear""}"
171,sub_046,DECISION_MADE,2026-09-01T08:33:46+00:00,"{""action"": ""PAYDAY_RETRY"", ""timing_days"": 4, ""channel"": ""card"", ""rationale"": ""LLM unavailable. Defaulting to payday retry.""}"
172,sub_046,POLICY_VALIDATED,2026-09-01T08:33:46+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYDAY_RETRY""}"
173,sub_046,ACTION_EXECUTED,2026-09-01T08:33:46+00:00,"{""action_taken"": ""PAYDAY_RETRY"", ""simulated"": true, ""outcome_probability"": 0.61}"
174,sub_046,OUTCOME_RECORDED,2026-09-01T08:33:46+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.61}"
175,sub_047,STOPPING_RULE_FIRED,2026-09-01T08:33:46+00:00,"{""rule"": ""rule_at_risk_cap"", ""disposition"": ""STOPPED"", ""reason"": ""At-risk tier cap: attempt_count=2 >= 2. Preventing over-contact.""}"
176,sub_048,STOPPING_RULE_FIRED,2026-09-01T08:33:46+00:00,"{""disposition"": ""clear""}"
177,sub_048,DECISION_MADE,2026-09-01T08:33:46+00:00,"{""action"": ""IMMEDIATE_RETRY"", ""timing_days"": 0, ""channel"": ""netbanking"", ""rationale"": ""LLM unavailable. Defaulting to immediate retry for UPI_TIMEOUT.""}"
178,sub_048,POLICY_VALIDATED,2026-09-01T08:33:46+00:00,"{""policy_approved"": false, ""policy_note"": ""Channel 'netbanking' not in allowed channels ['upi', 'card', 'sms', 'whatsapp', 'email']. Substituted 'upi'."", ""final_action"": ""IMMEDIATE_RETRY""}"
179,sub_048,ACTION_EXECUTED,2026-09-01T08:33:46+00:00,"{""action_taken"": ""IMMEDIATE_RETRY"", ""simulated"": true, ""outcome_probability"": 0.52}"
180,sub_048,OUTCOME_RECORDED,2026-09-01T08:33:46+00:00,"{""outcome"": ""SUCCESS"", ""probability"": 0.52}"
181,sub_049,STOPPING_RULE_FIRED,2026-09-01T08:33:46+00:00,"{""disposition"": ""clear""}"
182,sub_049,DECISION_MADE,2026-09-01T08:33:46+00:00,"{""action"": ""PAYMENT_LINK"", ""timing_days"": 1, ""channel"": ""email"", ""rationale"": ""LLM unavailable. Sending payment link for expired card.""}"
183,sub_049,POLICY_VALIDATED,2026-09-01T08:33:46+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYMENT_LINK""}"
184,sub_049,ACTION_EXECUTED,2026-09-01T08:33:46+00:00,"{""action_taken"": ""PAYMENT_LINK"", ""simulated"": true, ""outcome_probability"": 0.55}"
185,sub_049,OUTCOME_RECORDED,2026-09-01T08:33:46+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.55}"
186,sub_050,STOPPING_RULE_FIRED,2026-09-01T08:33:46+00:00,"{""disposition"": ""clear""}"
187,sub_050,DECISION_MADE,2026-09-01T08:33:47+00:00,"{""action"": ""PAYMENT_LINK"", ""timing_days"": 1, ""channel"": ""email"", ""rationale"": ""LLM unavailable. Sending payment link for expired card.""}"
188,sub_050,POLICY_VALIDATED,2026-09-01T08:33:47+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYMENT_LINK""}"
189,sub_050,ACTION_EXECUTED,2026-09-01T08:33:47+00:00,"{""action_taken"": ""PAYMENT_LINK"", ""simulated"": true, ""outcome_probability"": 0.385}"
190,sub_050,OUTCOME_RECORDED,2026-09-01T08:33:47+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.385}"
191,sub_051,STOPPING_RULE_FIRED,2026-09-01T08:33:47+00:00,"{""disposition"": ""clear""}"
192,sub_051,DECISION_MADE,2026-09-01T08:33:47+00:00,"{""action"": ""PAYMENT_LINK"", ""timing_days"": 1, ""channel"": ""email"", ""rationale"": ""LLM unavailable. Sending payment link for expired card.""}"
193,sub_051,POLICY_VALIDATED,2026-09-01T08:33:47+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYMENT_LINK""}"
194,sub_051,ACTION_EXECUTED,2026-09-01T08:33:47+00:00,"{""action_taken"": ""PAYMENT_LINK"", ""simulated"": true, ""outcome_probability"": 0.55}"
195,sub_051,OUTCOME_RECORDED,2026-09-01T08:33:47+00:00,"{""outcome"": ""SUCCESS"", ""probability"": 0.55}"
196,sub_052,STOPPING_RULE_FIRED,2026-09-01T08:33:47+00:00,"{""disposition"": ""clear""}"
197,sub_052,DECISION_MADE,2026-09-01T08:33:47+00:00,"{""action"": ""IMMEDIATE_RETRY"", ""timing_days"": 0, ""channel"": ""netbanking"", ""rationale"": ""LLM unavailable. Defaulting to immediate retry for UPI_TIMEOUT.""}"
198,sub_052,POLICY_VALIDATED,2026-09-01T08:33:47+00:00,"{""policy_approved"": false, ""policy_note"": ""Channel 'netbanking' not in allowed channels ['upi', 'card', 'sms', 'whatsapp', 'email']. Substituted 'upi'."", ""final_action"": ""IMMEDIATE_RETRY""}"
199,sub_052,ACTION_EXECUTED,2026-09-01T08:33:47+00:00,"{""action_taken"": ""IMMEDIATE_RETRY"", ""simulated"": true, ""outcome_probability"": 0.52}"
200,sub_052,OUTCOME_RECORDED,2026-09-01T08:33:47+00:00,"{""outcome"": ""SUCCESS"", ""probability"": 0.52}"
201,sub_053,STOPPING_RULE_FIRED,2026-09-01T08:33:47+00:00,"{""disposition"": ""clear""}"
202,sub_053,DECISION_MADE,2026-09-01T08:33:47+00:00,"{""action"": ""PAYMENT_LINK"", ""timing_days"": 1, ""channel"": ""email"", ""rationale"": ""LLM unavailable. Sending payment link for expired card.""}"
203,sub_053,POLICY_VALIDATED,2026-09-01T08:33:47+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYMENT_LINK""}"
204,sub_053,ACTION_EXECUTED,2026-09-01T08:33:47+00:00,"{""action_taken"": ""PAYMENT_LINK"", ""simulated"": true, ""outcome_probability"": 0.55}"
205,sub_053,OUTCOME_RECORDED,2026-09-01T08:33:47+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.55}"
206,sub_054,STOPPING_RULE_FIRED,2026-09-01T08:33:47+00:00,"{""rule"": ""rule_mandate_revoked"", ""disposition"": ""ESCALATED"", ""reason"": ""Mandate revoked with prior attempt -- customer intent signal. Escalating to merchant.""}"
207,sub_055,STOPPING_RULE_FIRED,2026-09-01T08:33:47+00:00,"{""disposition"": ""clear""}"
208,sub_055,DECISION_MADE,2026-09-01T08:33:47+00:00,"{""action"": ""PAYDAY_RETRY"", ""timing_days"": 1, ""channel"": ""card"", ""rationale"": ""LLM unavailable. Defaulting to payday retry.""}"
209,sub_055,POLICY_VALIDATED,2026-09-01T08:33:47+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYDAY_RETRY""}"
210,sub_055,ACTION_EXECUTED,2026-09-01T08:33:47+00:00,"{""action_taken"": ""PAYDAY_RETRY"", ""simulated"": true, ""outcome_probability"": 0.7015}"
211,sub_055,OUTCOME_RECORDED,2026-09-01T08:33:47+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.7015}"
212,sub_056,STOPPING_RULE_FIRED,2026-09-01T08:33:47+00:00,"{""disposition"": ""clear""}"
213,sub_056,DECISION_MADE,2026-09-01T08:33:48+00:00,"{""action"": ""PAYDAY_RETRY"", ""timing_days"": 0, ""channel"": ""upi"", ""rationale"": ""LLM unavailable. Defaulting to payday retry.""}"
214,sub_056,POLICY_VALIDATED,2026-09-01T08:33:48+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYDAY_RETRY""}"
215,sub_056,ACTION_EXECUTED,2026-09-01T08:33:48+00:00,"{""action_taken"": ""PAYDAY_RETRY"", ""simulated"": true, ""outcome_probability"": 0.61}"
216,sub_056,OUTCOME_RECORDED,2026-09-01T08:33:48+00:00,"{""outcome"": ""SUCCESS"", ""probability"": 0.61}"
217,sub_057,STOPPING_RULE_FIRED,2026-09-01T08:33:48+00:00,"{""disposition"": ""clear""}"
218,sub_057,DECISION_MADE,2026-09-01T08:33:48+00:00,"{""action"": ""PAYMENT_LINK"", ""timing_days"": 1, ""channel"": ""email"", ""rationale"": ""LLM unavailable. Sending payment link for expired card.""}"
219,sub_057,POLICY_VALIDATED,2026-09-01T08:33:48+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYMENT_LINK""}"
220,sub_057,ACTION_EXECUTED,2026-09-01T08:33:48+00:00,"{""action_taken"": ""PAYMENT_LINK"", ""simulated"": true, ""outcome_probability"": 0.55}"
221,sub_057,OUTCOME_RECORDED,2026-09-01T08:33:48+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.55}"
222,sub_058,STOPPING_RULE_FIRED,2026-09-01T08:33:48+00:00,"{""disposition"": ""clear""}"
223,sub_058,DECISION_MADE,2026-09-01T08:33:48+00:00,"{""action"": ""PAYDAY_RETRY"", ""timing_days"": 3, ""channel"": ""card"", ""rationale"": ""LLM unavailable. Defaulting to payday retry.""}"
224,sub_058,POLICY_VALIDATED,2026-09-01T08:33:48+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYDAY_RETRY""}"
225,sub_058,ACTION_EXECUTED,2026-09-01T08:33:48+00:00,"{""action_taken"": ""PAYDAY_RETRY"", ""simulated"": true, ""outcome_probability"": 0.61}"
226,sub_058,OUTCOME_RECORDED,2026-09-01T08:33:48+00:00,"{""outcome"": ""SUCCESS"", ""probability"": 0.61}"
227,sub_059,STOPPING_RULE_FIRED,2026-09-01T08:33:48+00:00,"{""rule"": ""rule_at_risk_cap"", ""disposition"": ""STOPPED"", ""reason"": ""At-risk tier cap: attempt_count=2 >= 2. Preventing over-contact.""}"
228,sub_060,STOPPING_RULE_FIRED,2026-09-01T08:33:48+00:00,"{""disposition"": ""clear""}"
229,sub_060,DECISION_MADE,2026-09-01T08:33:48+00:00,"{""action"": ""PAYMENT_LINK"", ""timing_days"": 1, ""channel"": ""email"", ""rationale"": ""LLM unavailable. Sending payment link for expired card.""}"
230,sub_060,POLICY_VALIDATED,2026-09-01T08:33:48+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYMENT_LINK""}"
231,sub_060,ACTION_EXECUTED,2026-09-01T08:33:48+00:00,"{""action_taken"": ""PAYMENT_LINK"", ""simulated"": true, ""outcome_probability"": 0.55}"
232,sub_060,OUTCOME_RECORDED,2026-09-01T08:33:48+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.55}"
233,sub_061,STOPPING_RULE_FIRED,2026-09-01T08:33:48+00:00,"{""disposition"": ""clear""}"
234,sub_061,DECISION_MADE,2026-09-01T08:33:48+00:00,"{""action"": ""IMMEDIATE_RETRY"", ""timing_days"": 0, ""channel"": ""netbanking"", ""rationale"": ""LLM unavailable. Defaulting to immediate retry for NETWORK_ERROR.""}"
235,sub_061,POLICY_VALIDATED,2026-09-01T08:33:48+00:00,"{""policy_approved"": false, ""policy_note"": ""Channel 'netbanking' not in allowed channels ['upi', 'card', 'sms', 'whatsapp', 'email']. Substituted 'upi'."", ""final_action"": ""IMMEDIATE_RETRY""}"
236,sub_061,ACTION_EXECUTED,2026-09-01T08:33:48+00:00,"{""action_taken"": ""IMMEDIATE_RETRY"", ""simulated"": true, ""outcome_probability"": 0.58}"
237,sub_061,OUTCOME_RECORDED,2026-09-01T08:33:48+00:00,"{""outcome"": ""SUCCESS"", ""probability"": 0.58}"
238,sub_062,STOPPING_RULE_FIRED,2026-09-01T08:33:48+00:00,"{""disposition"": ""clear""}"
239,sub_062,DECISION_MADE,2026-09-01T08:33:48+00:00,"{""action"": ""PAYMENT_LINK"", ""timing_days"": 1, ""channel"": ""email"", ""rationale"": ""LLM unavailable. Sending payment link for expired card.""}"
240,sub_062,POLICY_VALIDATED,2026-09-01T08:33:48+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYMENT_LINK""}"
241,sub_062,ACTION_EXECUTED,2026-09-01T08:33:48+00:00,"{""action_taken"": ""PAYMENT_LINK"", ""simulated"": true, ""outcome_probability"": 0.385}"
242,sub_062,OUTCOME_RECORDED,2026-09-01T08:33:48+00:00,"{""outcome"": ""SUCCESS"", ""probability"": 0.385}"
243,sub_063,STOPPING_RULE_FIRED,2026-09-01T08:33:48+00:00,"{""disposition"": ""clear""}"
244,sub_063,DECISION_MADE,2026-09-01T08:33:49+00:00,"{""action"": ""PAYMENT_LINK"", ""timing_days"": 1, ""channel"": ""email"", ""rationale"": ""LLM unavailable. Sending payment link for expired card.""}"
245,sub_063,POLICY_VALIDATED,2026-09-01T08:33:49+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYMENT_LINK""}"
246,sub_063,ACTION_EXECUTED,2026-09-01T08:33:49+00:00,"{""action_taken"": ""PAYMENT_LINK"", ""simulated"": true, ""outcome_probability"": 0.55}"
247,sub_063,OUTCOME_RECORDED,2026-09-01T08:33:49+00:00,"{""outcome"": ""SUCCESS"", ""probability"": 0.55}"
248,sub_064,STOPPING_RULE_FIRED,2026-09-01T08:33:49+00:00,"{""rule"": ""rule_mandate_revoked"", ""disposition"": ""ESCALATED"", ""reason"": ""Mandate revoked with prior attempt -- customer intent signal. Escalating to merchant.""}"
249,sub_065,STOPPING_RULE_FIRED,2026-09-01T08:33:49+00:00,"{""rule"": ""rule_mandate_revoked"", ""disposition"": ""ESCALATED"", ""reason"": ""Mandate revoked with prior attempt -- customer intent signal. Escalating to merchant.""}"
250,sub_066,STOPPING_RULE_FIRED,2026-09-01T08:33:49+00:00,"{""rule"": ""rule_mandate_revoked"", ""disposition"": ""ESCALATED"", ""reason"": ""Mandate revoked with prior attempt -- customer intent signal. Escalating to merchant.""}"
251,sub_067,STOPPING_RULE_FIRED,2026-09-01T08:33:49+00:00,"{""rule"": ""rule_mandate_revoked"", ""disposition"": ""ESCALATED"", ""reason"": ""Mandate revoked with prior attempt -- customer intent signal. Escalating to merchant.""}"
252,sub_068,STOPPING_RULE_FIRED,2026-09-01T08:33:49+00:00,"{""rule"": ""rule_high_value_first_time"", ""disposition"": ""ESCALATED"", ""reason"": ""High-value amount (Rs.4999) with no established relationship (tier=first_time, tenure=1mo). Escalating to merchant for review.""}"
253,sub_069,STOPPING_RULE_FIRED,2026-09-01T08:33:49+00:00,"{""disposition"": ""clear""}"
254,sub_069,DECISION_MADE,2026-09-01T08:33:49+00:00,"{""action"": ""PAYDAY_RETRY"", ""timing_days"": 0, ""channel"": ""upi"", ""rationale"": ""LLM unavailable. Defaulting to payday retry.""}"
255,sub_069,POLICY_VALIDATED,2026-09-01T08:33:49+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYDAY_RETRY""}"
256,sub_069,ACTION_EXECUTED,2026-09-01T08:33:49+00:00,"{""action_taken"": ""PAYDAY_RETRY"", ""simulated"": true, ""outcome_probability"": 0.427}"
257,sub_069,OUTCOME_RECORDED,2026-09-01T08:33:49+00:00,"{""outcome"": ""SUCCESS"", ""probability"": 0.427}"
258,sub_070,STOPPING_RULE_FIRED,2026-09-01T08:33:49+00:00,"{""disposition"": ""clear""}"
259,sub_070,DECISION_MADE,2026-09-01T08:33:49+00:00,"{""action"": ""PAYDAY_RETRY"", ""timing_days"": 0, ""channel"": ""card"", ""rationale"": ""LLM unavailable. Defaulting to payday retry.""}"
260,sub_070,POLICY_VALIDATED,2026-09-01T08:33:49+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYDAY_RETRY""}"
261,sub_070,ACTION_EXECUTED,2026-09-01T08:33:49+00:00,"{""action_taken"": ""PAYDAY_RETRY"", ""simulated"": true, ""outcome_probability"": 0.61}"
262,sub_070,OUTCOME_RECORDED,2026-09-01T08:33:49+00:00,"{""outcome"": ""SUCCESS"", ""probability"": 0.61}"
263,sub_071,STOPPING_RULE_FIRED,2026-09-01T08:33:49+00:00,"{""disposition"": ""clear""}"
264,sub_071,DECISION_MADE,2026-09-01T08:33:49+00:00,"{""action"": ""PAYMENT_LINK"", ""timing_days"": 1, ""channel"": ""email"", ""rationale"": ""LLM unavailable. Sending payment link for revoked mandate.""}"
265,sub_071,POLICY_VALIDATED,2026-09-01T08:33:49+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYMENT_LINK""}"
266,sub_071,ACTION_EXECUTED,2026-09-01T08:33:49+00:00,"{""action_taken"": ""PAYMENT_LINK"", ""simulated"": true, ""outcome_probability"": 0.266}"
267,sub_071,OUTCOME_RECORDED,2026-09-01T08:33:49+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.266}"
268,sub_072,STOPPING_RULE_FIRED,2026-09-01T08:33:49+00:00,"{""disposition"": ""clear""}"
269,sub_072,DECISION_MADE,2026-09-01T08:33:49+00:00,"{""action"": ""PAYDAY_RETRY"", ""timing_days"": 0, ""channel"": ""netbanking"", ""rationale"": ""LLM unavailable. Defaulting to payday retry.""}"
270,sub_072,POLICY_VALIDATED,2026-09-01T08:33:49+00:00,"{""policy_approved"": false, ""policy_note"": ""Channel 'netbanking' not in allowed channels ['upi', 'card', 'sms', 'whatsapp', 'email']. Substituted 'upi'."", ""final_action"": ""PAYDAY_RETRY""}"
271,sub_072,ACTION_EXECUTED,2026-09-01T08:33:49+00:00,"{""action_taken"": ""PAYDAY_RETRY"", ""simulated"": true, ""outcome_probability"": 0.61}"
272,sub_072,OUTCOME_RECORDED,2026-09-01T08:33:49+00:00,"{""outcome"": ""SUCCESS"", ""probability"": 0.61}"
273,sub_073,STOPPING_RULE_FIRED,2026-09-01T08:33:49+00:00,"{""rule"": ""rule_high_value_first_time"", ""disposition"": ""ESCALATED"", ""reason"": ""High-value amount (Rs.4999) with no established relationship (tier=at_risk, tenure=2mo). Escalating to merchant for review.""}"
274,sub_074,STOPPING_RULE_FIRED,2026-09-01T08:33:49+00:00,"{""disposition"": ""clear""}"
275,sub_074,DECISION_MADE,2026-09-01T08:33:49+00:00,"{""action"": ""PAYDAY_RETRY"", ""timing_days"": 1, ""channel"": ""upi"", ""rationale"": ""LLM unavailable. Defaulting to payday retry.""}"
276,sub_074,POLICY_VALIDATED,2026-09-01T08:33:49+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYDAY_RETRY""}"
277,sub_074,ACTION_EXECUTED,2026-09-01T08:33:49+00:00,"{""action_taken"": ""PAYDAY_RETRY"", ""simulated"": true, ""outcome_probability"": 0.61}"
278,sub_074,OUTCOME_RECORDED,2026-09-01T08:33:49+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.61}"
279,sub_075,STOPPING_RULE_FIRED,2026-09-01T08:33:49+00:00,"{""disposition"": ""clear""}"
280,sub_075,DECISION_MADE,2026-09-01T08:33:50+00:00,"{""action"": ""PAYDAY_RETRY"", ""timing_days"": 0, ""channel"": ""upi"", ""rationale"": ""LLM unavailable. Defaulting to payday retry.""}"
281,sub_075,POLICY_VALIDATED,2026-09-01T08:33:50+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYDAY_RETRY""}"
282,sub_075,ACTION_EXECUTED,2026-09-01T08:33:50+00:00,"{""action_taken"": ""PAYDAY_RETRY"", ""simulated"": true, ""outcome_probability"": 0.61}"
283,sub_075,OUTCOME_RECORDED,2026-09-01T08:33:50+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.61}"
284,sub_076,STOPPING_RULE_FIRED,2026-09-01T08:33:50+00:00,"{""rule"": ""rule_at_risk_cap"", ""disposition"": ""STOPPED"", ""reason"": ""At-risk tier cap: attempt_count=2 >= 2. Preventing over-contact.""}"
285,sub_077,STOPPING_RULE_FIRED,2026-09-01T08:33:50+00:00,"{""rule"": ""rule_cooldown"", ""disposition"": ""STOPPED"", ""reason"": ""Within 24h cooldown window (days_since_failure=0 with prior attempt). Holding action.""}"
286,sub_078,STOPPING_RULE_FIRED,2026-09-01T08:33:50+00:00,"{""disposition"": ""clear""}"
287,sub_078,DECISION_MADE,2026-09-01T08:33:50+00:00,"{""action"": ""PAYMENT_LINK"", ""timing_days"": 1, ""channel"": ""email"", ""rationale"": ""LLM unavailable. Sending payment link for expired card.""}"
288,sub_078,POLICY_VALIDATED,2026-09-01T08:33:50+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYMENT_LINK""}"
289,sub_078,ACTION_EXECUTED,2026-09-01T08:33:50+00:00,"{""action_taken"": ""PAYMENT_LINK"", ""simulated"": true, ""outcome_probability"": 0.55}"
290,sub_078,OUTCOME_RECORDED,2026-09-01T08:33:50+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.55}"
291,sub_079,STOPPING_RULE_FIRED,2026-09-01T08:33:50+00:00,"{""disposition"": ""clear""}"
292,sub_079,DECISION_MADE,2026-09-01T08:33:50+00:00,"{""action"": ""PAYDAY_RETRY"", ""timing_days"": 0, ""channel"": ""card"", ""rationale"": ""LLM unavailable. Defaulting to payday retry.""}"
293,sub_079,POLICY_VALIDATED,2026-09-01T08:33:50+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYDAY_RETRY""}"
294,sub_079,ACTION_EXECUTED,2026-09-01T08:33:50+00:00,"{""action_taken"": ""PAYDAY_RETRY"", ""simulated"": true, ""outcome_probability"": 0.427}"
295,sub_079,OUTCOME_RECORDED,2026-09-01T08:33:50+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.427}"
296,sub_080,STOPPING_RULE_FIRED,2026-09-01T08:33:50+00:00,"{""disposition"": ""clear""}"
297,sub_080,DECISION_MADE,2026-09-01T08:33:50+00:00,"{""action"": ""PAYDAY_RETRY"", ""timing_days"": 2, ""channel"": ""upi"", ""rationale"": ""LLM unavailable. Defaulting to payday retry.""}"
298,sub_080,POLICY_VALIDATED,2026-09-01T08:33:50+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYDAY_RETRY""}"
299,sub_080,ACTION_EXECUTED,2026-09-01T08:33:50+00:00,"{""action_taken"": ""PAYDAY_RETRY"", ""simulated"": true, ""outcome_probability"": 0.61}"
300,sub_080,OUTCOME_RECORDED,2026-09-01T08:33:50+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.61}"
301,sub_081,STOPPING_RULE_FIRED,2026-09-01T08:33:50+00:00,"{""disposition"": ""clear""}"
302,sub_081,DECISION_MADE,2026-09-01T08:33:50+00:00,"{""action"": ""PAYMENT_LINK"", ""timing_days"": 1, ""channel"": ""email"", ""rationale"": ""LLM unavailable. Sending payment link for expired card.""}"
303,sub_081,POLICY_VALIDATED,2026-09-01T08:33:50+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYMENT_LINK""}"
304,sub_081,ACTION_EXECUTED,2026-09-01T08:33:50+00:00,"{""action_taken"": ""PAYMENT_LINK"", ""simulated"": true, ""outcome_probability"": 0.385}"
305,sub_081,OUTCOME_RECORDED,2026-09-01T08:33:50+00:00,"{""outcome"": ""SUCCESS"", ""probability"": 0.385}"
306,sub_082,STOPPING_RULE_FIRED,2026-09-01T08:33:50+00:00,"{""disposition"": ""clear""}"
307,sub_082,DECISION_MADE,2026-09-01T08:33:51+00:00,"{""action"": ""PAYDAY_RETRY"", ""timing_days"": 0, ""channel"": ""card"", ""rationale"": ""LLM unavailable. Defaulting to payday retry.""}"
308,sub_082,POLICY_VALIDATED,2026-09-01T08:33:51+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYDAY_RETRY""}"
309,sub_082,ACTION_EXECUTED,2026-09-01T08:33:51+00:00,"{""action_taken"": ""PAYDAY_RETRY"", ""simulated"": true, ""outcome_probability"": 0.427}"
310,sub_082,OUTCOME_RECORDED,2026-09-01T08:33:51+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.427}"
311,sub_083,STOPPING_RULE_FIRED,2026-09-01T08:33:51+00:00,"{""disposition"": ""clear""}"
312,sub_083,DECISION_MADE,2026-09-01T08:33:51+00:00,"{""action"": ""IMMEDIATE_RETRY"", ""timing_days"": 0, ""channel"": ""card"", ""rationale"": ""LLM unavailable. Defaulting to immediate retry for UPI_TIMEOUT.""}"
313,sub_083,POLICY_VALIDATED,2026-09-01T08:33:51+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""IMMEDIATE_RETRY""}"
314,sub_083,ACTION_EXECUTED,2026-09-01T08:33:51+00:00,"{""action_taken"": ""IMMEDIATE_RETRY"", ""simulated"": true, ""outcome_probability"": 0.364}"
315,sub_083,OUTCOME_RECORDED,2026-09-01T08:33:51+00:00,"{""outcome"": ""FAILURE"", ""probability"": 0.364}"
316,sub_084,STOPPING_RULE_FIRED,2026-09-01T08:33:51+00:00,"{""disposition"": ""clear""}"
317,sub_084,DECISION_MADE,2026-09-01T08:33:51+00:00,"{""action"": ""PAYDAY_RETRY"", ""timing_days"": 3, ""channel"": ""upi"", ""rationale"": ""LLM unavailable. Defaulting to payday retry.""}"
318,sub_084,POLICY_VALIDATED,2026-09-01T08:33:51+00:00,"{""policy_approved"": true, ""policy_note"": ""approved"", ""final_action"": ""PAYDAY_RETRY""}"
319,sub_084,ACTION_EXECUTED,2026-09-01T08:33:51+00:00,"{""action_taken"": ""PAYDAY_RETRY"", ""simulated"": true, ""outcome_probability"": 0.61}"
320,sub_084,OUTCOME_RECORDED,2026-09-01T08:33:51+00:00,"{""outcome"": ""SUCCESS"", ""probability"": 0.61}"
321,sub_085,STOPPING_RULE_FIRED,2026-09-01T08:33:51+00:00,"{""disposition"": ""clear""}"
322,sub_085,DECISION_MADE,2026-09-01T08:33:51+00:00,"{""action"": ""IMMEDIATE_RETRY"", ""timing_days"": 0, ""channel"": ""netbanking"", ""rationale"": ""LLM unavailable. Defaulting to immediate retry for NETWORK_ERROR.""}"
